No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1034,WISEA J201119.91-562835.8,20h11m19.9296s,-56d28m35.652s,302.83304,-56.47657,G,14824.7370481,0.04945,SLS,23.4242495348965,4,0,12,4,3,0,0,0,0,0
1036,WISEA J201037.20-563214.2,20h10m37.2648s,-56d32m14.136s,302.65527,-56.53726,IrS,39137.9053919,0.13055,SLS,23.5451030542281,1,0,12,2,1,0,0,0,0,0
1037,WISEA J201417.44-570824.9,20h14m17.4491s,-57d08m24.926s,303.5727049,-57.1402574,G,15754.0936679,0.05255,SLS,23.5460233430087,9,0,18,5,4,0,0,0,1,0
1039,WISEA J201511.49-564137.9,20h15m11.4624s,-56d41m37.428s,303.79776,-56.69373,G,15954.95461476,0.05322,SLS,23.5634838160668,4,0,12,4,3,0,0,0,0,0
1040,WISEA J201444.22-570456.6,20h14m44.2299s,-57d04m56.689s,303.6842914,-57.0824137,G,33852.56435736,0.11292,SLS,23.6253494599536,3,0,12,3,2,0,0,0,0,0
1041,WISEA J201010.88-563603.0,20h10m10.8851s,-56d36m03.002s,302.5453549,-56.6008339,G,17241.06425958,0.05751,SUN,23.6468916509695,10,0,28,7,5,2,0,1,1,0
1042,WISEA J201301.39-571311.4,20h13m01.3903s,-57d13m11.423s,303.255793,-57.2198399,IrS,80943.96366,0.27,PUN,23.6501967509581,1,0,12,2,1,0,0,0,0,0
1043,WISEA J201124.84-562759.9,20h11m24.8376s,-56d28m00.012s,302.85349,-56.46667,G,17238.066335,0.0575,SLS,23.701771396468,4,0,18,5,3,0,0,0,0,0
1045,WISEA J201118.27-571129.6,20h11m18.2704s,-57d11m29.643s,302.8261268,-57.1915675,IrS,80943.96366,0.27,PUN,23.7116456647047,1,0,12,2,1,0,0,0,0,0
1048,WISEA J200939.79-564539.8,20h09m39.7984s,-56d45m39.808s,302.4158267,-56.7610579,G,24900.76156148,0.08306,SLS,23.7534238627132,2,0,12,2,1,0,0,0,0,0
1050,WISEA J200936.91-564815.3,20h09m36.9000s,-56d48m15.048s,302.40375,-56.80418,G,24912.7532598,0.0831,SLS,23.8110272051318,4,0,17,5,3,0,0,0,0,0
1051,WISEA J201209.15-571333.2,20h12m09.1573s,-57d13m33.293s,303.0381554,-57.2259148,G,80071.56760722,0.26709,SLS,23.8158989928428,3,0,18,4,2,0,0,0,0,0
1053,WISEA J201505.99-570047.2,20h15m05.9906s,-57d00m47.235s,303.7749609,-57.0131209,G,69905.60535644,0.23318,SLS,23.8383303134088,1,0,12,2,1,0,0,0,0,0
1054,WISEA J201037.40-563149.3,20h10m37.4050s,-56d31m49.382s,302.6558544,-56.5303841,G,47643.01742536,0.15892,SLS,23.8448358305954,3,0,18,4,2,0,0,0,0,0
1056,WISEA J200959.12-570151.8,20h09m59.1249s,-57d01m51.851s,302.4963538,-57.0310698,G,44363.28793484,0.14798,SLS,23.8562990300866,2,0,12,2,1,0,0,0,0,0
1057,WINGS J200949.74-564044.6,20h09m49.7376s,-56d40m44.652s,302.45724,-56.67907,G,38955.03199252,0.12994,SLS,23.8659004649863,1,0,0,1,1,0,0,0,0,0
1059,WINGS J201450.90-570413.9,20h14m50.9040s,-57d04m13.908s,303.7121,-57.07053,G,16638.481419,0.0555,SLS,23.902904358582,4,0,0,3,3,0,0,0,0,0
1061,WISEA J201335.17-562742.0,20h13m35.1552s,-56d27m41.940s,303.39648,-56.46165,IrS,17070.18255852,0.05694,SLS,23.9290259934126,2,0,12,3,2,0,0,0,0,0
1062,WINGS J200938.06-564553.2,20h09m38.0568s,-56d45m53.208s,302.40857,-56.76478,G,16083.8653717,0.05365,SLS,23.9482955844933,4,0,0,3,3,0,0,0,0,0
1063,WISEA J200959.64-563748.9,20h09m59.6480s,-56d37m48.931s,302.4985336,-56.6302586,G,15667.15385508,0.05226,SLS,23.9673095854787,2,0,16,3,1,0,0,0,0,0
1064,WISEA J201054.38-562954.2,20h10m54.3817s,-56d29m54.258s,302.7265904,-56.4984051,G,17030.909746522,0.056809,SUN,23.9762789244035,9,0,29,5,3,2,0,1,2,0
1065,[FBC2017] J201034.3-570755.8,20h10m34.3000s,-57d07m55.800s,302.642916666667,-57.1321666666667,G,59958.4916,0.2,PUN,23.9800788908999,1,0,0,1,1,0,0,0,0,0
1066,WISEA J200948.80-564045.0,20h09m48.8041s,-56d40m45.089s,302.4533507,-56.6791915,G,18584.13447142,0.06199,SLS,23.9812331807088,8,0,27,5,3,2,0,0,1,0
1067,[FBC2017] J201100.9-571033.9,20h11m00.9000s,-57d10m33.900s,302.75375,-57.1760833333333,G,95933.58656,0.32,PUN,23.9823991351637,1,0,0,1,1,0,0,0,0,0
1068,[FBC2017] J201056.5-571012.9,20h10m56.5000s,-57d10m12.900s,302.735416666667,-57.17025,G,98931.51114,0.33,PUN,23.9963165723336,1,0,0,1,1,0,0,0,0,0
1070,[FBC2017] J201111.5-571123.7,20h11m11.5000s,-57d11m23.700s,302.797916666667,-57.1899166666667,G,110923.20946,0.37,PUN,24.0198343920796,1,0,0,1,1,0,0,0,0,0
1071,[FBC2017] J201233.5-571356.1,20h12m33.5000s,-57d13m56.100s,303.139583333333,-57.23225,G,104927.3603,0.35,PUN,24.0218004763187,1,0,0,1,1,0,0,0,0,0
1072,WISEA J201035.34-570808.5,20h10m35.3480s,-57d08m08.564s,302.6472835,-57.1357123,G,80943.96366,0.27,PUN,24.0464286421882,2,0,12,3,1,0,0,0,0,0
1073,WISEA J201056.08-571014.8,20h10m56.0875s,-57d10m14.858s,302.733698,-57.1707939,IrS,83941.88824,0.28,PUN,24.0538431831084,1,0,12,2,1,0,0,0,0,0
1074,[FBC2017] J201112.1-571128.5,20h11m12.1000s,-57d11m28.500s,302.800416666667,-57.19125,G,86939.81282,0.29,PUN,24.0549679982112,1,0,0,1,1,0,0,0,0,0
1075,WISEA J201507.65-570049.9,20h15m07.6541s,-57d00m49.985s,303.7818923,-57.0138848,G,16404.64330176,0.05472,SLS,24.0611182033781,1,0,12,2,1,0,0,0,0,0
1076,WISEA J200936.39-564635.5,20h09m36.3943s,-56d46m35.519s,302.4016429,-56.7765333,G,17732.7238907,0.05915,SLS,24.0614550053798,8,0,27,6,4,2,0,0,1,0
1077,[FBC2017] J201258.2-571340.9,20h12m58.2000s,-57d13m40.900s,303.2425,-57.2280277777778,G,89937.7374,0.3,PUN,24.0619408325273,1,0,0,1,1,0,0,0,0,0
1078,WISEA J201517.52-565735.7,20h15m17.5219s,-56d57m35.717s,303.8230083,-56.9599215,G,15212.968041376,0.0507449992,SUN,24.0631274020259,3,0,25,3,2,2,0,0,2,0
1079,WISEA J201027.05-570708.4,20h10m27.0574s,-57d07m08.439s,302.6127392,-57.1190109,G,83210.39464248,0.27756,SLS,24.0735957758792,2,0,18,3,1,0,0,0,0,0
1082,WISEA J201133.71-562706.1,20h11m33.7135s,-56d27m06.138s,302.8904733,-56.4517051,G,16797.37142174,0.05603,SLS,24.1128922772338,6,0,19,6,4,0,0,1,0,0
1083,WISEA J201250.65-571352.7,20h12m50.6521s,-57d13m52.769s,303.2110504,-57.2313248,IrS,98931.51114,0.33,PUN,24.1191370223458,1,0,12,2,1,0,0,0,0,0
1085,[FBC2017] J201039.2-570841.8,20h10m39.2000s,-57d08m41.800s,302.663333333333,-57.1449444444444,G,101929.43572,0.34,PUN,24.1347648851209,1,0,0,1,1,0,0,0,0,0
1086,WISEA J201047.38-563022.0,20h10m47.3736s,-56d30m22.068s,302.69739,-56.50613,G,16203.7823549,0.05405,SLS,24.1420407089531,4,0,12,4,3,0,0,0,0,0
1087,WISEA J201144.45-562637.0,20h11m44.4521s,-56d26m37.039s,302.9352173,-56.4436222,G,17139.13482386,0.05717,SLS,24.1440770647997,4,0,18,5,3,0,0,0,0,0
1088,[FBC2017] J201035.4-570816.8,20h10m35.4000s,-57d08m16.800s,302.6475,-57.138,G,101929.43572,0.34,PUN,24.1457221652141,1,0,0,1,1,0,0,0,0,0
1090,WISEA J201201.77-562603.6,20h12m01.7737s,-56d26m03.626s,303.0073904,-56.4343408,G,67929.97305822,0.22659,SLS,24.1809840262994,2,0,12,2,1,0,0,0,0,0
1091,WISEA J201004.91-563612.9,20h10m04.9190s,-56d36m12.996s,302.5204959,-56.6036101,G,17357.9833182,0.0579,SLS,24.2194316320001,2,0,18,3,1,0,0,0,0,0
1092,WISEA J200957.14-570207.1,20h09m57.1152s,-57d02m07.044s,302.48798,-57.03529,G,44042.51000478,0.14691,SLS,24.2195082405208,3,0,12,3,2,0,0,0,0,0
1094,WISEA J201301.17-571349.5,20h13m01.1721s,-57d13m49.508s,303.2548841,-57.230419,G,47891.8451655,0.15975,SLS,24.2698768105341,2,0,18,3,1,0,0,0,0,0
1096,WISEA J200932.89-565028.4,20h09m32.8906s,-56d50m28.455s,302.3870442,-56.8412376,G,81762.39707034,0.27273,SLS,24.2956405546571,2,0,12,2,1,0,0,0,0,0
1097,WISEA J201401.46-571049.5,20h14m01.4640s,-57d10m49.512s,303.5061,-57.18042,G,45454.53248196,0.15162,SLS,24.3005256715207,3,0,12,3,2,0,0,0,0,0
1098,WISEA J201252.97-571402.7,20h12m52.9759s,-57d14m02.726s,303.220733,-57.2340907,IrS,83941.88824,0.28,PUN,24.3217269426014,1,0,12,2,1,0,0,0,0,0
1099,WISEA J201158.30-571350.4,20h11m58.3082s,-57d13m50.499s,302.9929512,-57.2306943,IrS,101929.43572,0.34,PUN,24.3225167112706,1,0,18,3,1,0,0,0,0,0
1101,WISEA J201509.38-570059.4,20h15m09.3825s,-57d00m59.422s,303.789094,-57.0165062,G,44444.2318985,0.14825,SLS,24.341975541372,2,0,12,2,1,0,0,0,0,0
1102,WISEA J201338.63-571227.3,20h13m38.6280s,-57d12m26.892s,303.41095,-57.20747,IrS,48014.76007328,0.16016,SLS,24.3644377561093,1,0,12,2,1,0,0,0,0,0
1104,WISEA J201231.39-571417.6,20h12m31.3965s,-57d14m17.606s,303.1308191,-57.2382239,IrS,98931.51114,0.33,PUN,24.3770724292175,1,0,12,2,1,0,0,0,0,0
1105,[FBC2017] J201221.0-571416.3,20h12m21.0000s,-57d14m16.300s,303.0875,-57.2378611111111,G,62956.41618,0.21,PUN,24.3892603011446,1,0,0,1,1,0,0,0,0,0
1106,WISEA J201456.28-563556.0,20h14m56.2825s,-56d35m56.037s,303.7345107,-56.5988994,G,31852.9486625,0.10625,SLS,24.4041089841394,2,0,18,3,1,0,0,0,0,0
1107,WISEA J201314.69-571334.3,20h13m14.6960s,-57d13m34.334s,303.3112336,-57.2262041,IrS,101929.43572,0.34,PUN,24.4078202776914,1,0,12,2,1,0,0,0,0,0
1108,WISEA J201227.18-571419.7,20h12m27.1877s,-57d14m19.737s,303.1132821,-57.238816,G,92935.66198,0.31,PUN,24.4164508974142,1,0,12,3,1,0,0,0,0,0
1111,WISEA J201051.70-562934.1,20h10m51.7046s,-56d29m34.121s,302.715436,-56.4928116,G,17840.64917558,0.05951,SLS,24.4598152700129,2,0,18,3,1,0,0,0,0,0
1112,WINGS J201529.27-565142.4,20h15m29.2824s,-56d51m42.336s,303.87201,-56.86176,G,75892.4607427,0.25315,SLS,24.5083299586575,1,0,0,1,1,0,0,0,0,0
1113,WISEA J201323.29-571321.3,20h13m23.3280s,-57d13m21.288s,303.3472,-57.22258,IrS,47894.84309008,0.15976,SLS,24.5154758401957,1,0,12,2,1,0,0,0,0,0
1114,WISEA J201502.25-563656.8,20h15m02.2344s,-56d36m56.736s,303.75931,-56.61576,G,15924.97536896,0.05312,SLS,24.5240936522641,4,0,12,4,3,0,0,0,0,0
1115,WISEA J201038.17-563049.1,20h10m38.1960s,-56d30m49.140s,302.65915,-56.51365,G,17474.90237682,0.05829,SLS,24.5491602258178,3,0,12,4,2,0,0,0,0,0
1118,WISEA J201012.96-570550.5,20h10m12.9576s,-57d05m50.136s,302.55399,-57.09726,G,15586.20989142,0.05199,SLS,24.5927031856079,4,0,12,4,3,0,0,0,0,0
1120,[FBC2017] J201039.9-570922.4,20h10m39.9000s,-57d09m22.400s,302.66625,-57.1562222222222,G,68952.26534,0.23,PUN,24.6050772271493,1,0,0,1,1,0,0,0,0,0
1121,[FBC2017] J201237.7-571430.2,20h12m37.7000s,-57d14m30.200s,303.157083333333,-57.2417222222222,G,65954.34076,0.22,PUN,24.6061644489909,1,0,0,1,1,0,0,0,0,0
1122,WISEA J201104.95-571135.6,20h11m04.9521s,-57d11m35.603s,302.7706338,-57.1932232,IrS,98931.51114,0.33,PUN,24.6061942020935,1,0,12,2,1,0,0,0,0,0
1124,WISEA J200930.87-565134.2,20h09m30.8568s,-56d51m34.092s,302.37857,-56.85947,G,16779.38387426,0.05597,SLS,24.6168541296672,4,0,12,4,3,0,0,0,0,0
1126,[FBC2017] J201240.0-571430.7,20h12m40.0000s,-57d14m30.700s,303.166666666667,-57.2418611111111,G,98931.51114,0.33,PUN,24.6289227766175,1,0,0,1,1,0,0,0,0,0
1127,WISEA J201516.10-565943.2,20h15m16.1073s,-56d59m43.250s,303.817114,-56.9953474,G,49771.54387716,0.16602,SLS,24.6360805969767,1,0,18,3,1,0,0,0,0,0
1128,WISEA J201107.19-562805.8,20h11m07.1946s,-56d28m05.827s,302.7799777,-56.4682855,G,38826.12123558,0.12951,SLS,24.6409122837492,2,0,17,3,1,0,0,0,0,0
1129,WISEA J201504.82-570244.7,20h15m04.8289s,-57d02m44.788s,303.7701208,-57.0457746,G,71350.605004,0.238,SLS,24.6497734412902,2,0,12,2,1,0,0,0,0,0
1130,WISEA J200932.39-564559.9,20h09m32.4528s,-56d45m59.328s,302.38522,-56.76648,IrS,81678.4551821,0.27245,SLS,24.6878736219263,1,0,12,2,1,0,0,0,0,0
1131,WISEA J201436.19-563215.6,20h14m36.1981s,-56d32m15.667s,303.6508254,-56.5376855,G,76671.9211335,0.25575,SLS,24.6902811973906,2,0,18,3,1,0,0,0,0,0
1132,WISEA J201008.49-570517.0,20h10m08.4600s,-57d05m14.798s,302.53525,-57.08744388889,G,425.70529036,0.00142,SLS,24.6951783092212,2,0,12,2,1,0,0,0,0,0
1135,[FBC2017] J201214.8-571434.5,20h12m14.8000s,-57d14m34.500s,303.061666666667,-57.2429166666667,G,107925.28488,0.36,PUN,24.7506332904407,1,0,0,1,1,0,0,0,0,0
1136,2MASS J20093484-5644052,20h09m34.8480s,-56d44m05.100s,302.3952,-56.73475,G,47598.04855666,0.15877,SLS,24.7524608383685,3,0,4,3,2,0,0,0,0,0
1137,WISEA J201118.30-571239.6,20h11m18.3088s,-57d12m39.662s,302.826287,-57.2110174,IrS,110923.20946,0.37,PUN,24.7752237916702,1,0,12,2,1,0,0,0,0,0
1138,WISEA J201434.56-570802.3,20h14m34.5696s,-57d08m02.292s,303.64404,-57.13397,IrS,69638.79006882,0.23229,SLS,24.7795854097379,1,0,12,2,1,0,0,0,0,0
1139,WISEA J201423.67-563036.6,20h14m23.7384s,-56d30m36.972s,303.59891,-56.51027,G,25911.06214494,0.08643,SLS,24.7880197375461,4,0,12,4,3,0,0,0,0,0
1140,WISEA J201105.65-571151.0,20h11m05.6514s,-57d11m51.035s,302.7735477,-57.1975098,G,98931.51114,0.33,PUN,24.7882660974319,2,0,12,3,1,0,0,0,0,0
1142,WISEA J201454.69-570507.2,20h14m54.7056s,-57d05m07.152s,303.72794,-57.08532,G,17202.09124004,0.05738,SLS,24.8495510633455,4,0,12,4,3,0,0,0,0,0
1143,WISEA J201441.42-570713.7,20h14m41.4984s,-57d07m13.728s,303.67291,-57.12048,G,16446.61424588,0.05486,SLS,24.8647928695028,3,0,12,4,2,0,0,0,0,0
1144,WISEA J201429.52-570847.2,20h14m29.5176s,-57d08m47.148s,303.62299,-57.14643,G,16020.90895552,0.05344,SLS,24.8758029984958,4,0,12,4,3,0,0,0,0,0
1145,ESO 186-IG 020 NED03,20h15m04.2743s,-56d36m42.126s,303.7678099,-56.6117017,G,31957.8760228,0.1066,SLS,24.8913868693508,7,0,33,4,2,12,0,0,1,0
1147,[FBC2017] J201257.9-571435.4,20h12m57.9000s,-57d14m35.400s,303.24125,-57.2431666666667,G,110923.20946,0.37,PUN,24.9532262540239,1,0,0,1,1,0,0,0,0,0
1149,MRSS 186-282984,20h11m02.3856s,-57d11m48.508s,302.75994,-57.19680777778,G,86939.81282,0.29,PUN,24.9615434624221,1,0,0,2,1,0,0,0,0,0
1150,ESO 186-IG 020 NED02,20h15m03.8760s,-56d36m28.730s,303.7661501,-56.6079808,G,32014.83658982,0.10679,SLS,24.9654307089979,7,0,33,4,2,12,0,0,3,0
1151,WISEA J201300.75-571432.7,20h13m00.7568s,-57d14m32.711s,303.2531536,-57.2424199,IrS,107925.28488,0.36,PUN,24.970028751414,1,0,12,2,1,0,0,0,0,0
1152,WISEA J201109.17-571218.7,20h11m09.1771s,-57d12m18.750s,302.7882381,-57.2052084,IrS,77946.03908,0.26,PUN,24.9811223774164,1,0,12,2,1,0,0,0,0,0
1154,WISEA J201332.83-571327.4,20h13m32.8342s,-57d13m27.489s,303.3868094,-57.2243027,G,11542.009633,0.0385,SLS,25.022530059739,4,0,12,4,3,0,0,0,0,0
1155,WISEA J201021.51-570744.2,20h10m21.5122s,-57d07m44.269s,302.5896345,-57.1289638,IrS,98931.51114,0.33,PUN,25.0273343825581,1,0,12,2,1,0,0,0,0,0
1156,WISEA J201204.37-562508.7,20h12m04.3748s,-56d25m08.726s,303.0182284,-56.4190908,G,15721.11649752,0.05244,SLS,25.0304201223434,1,0,12,2,1,0,0,0,0,0
1157,WISEA J201041.57-562951.0,20h10m41.5769s,-56d29m51.054s,302.6732373,-56.497515,G,68400.64721728,0.22816,SLS,25.0311790179936,2,0,16,3,1,0,0,0,0,0
1158,WISEA J201455.63-570516.1,20h14m55.6336s,-57d05m16.135s,303.7318068,-57.0878153,G,15676.14762882,0.05229,SLS,25.0407182874621,2,0,12,2,1,0,0,0,0,0
1159,WISEA J201511.09-570203.2,20h15m11.0951s,-57d02m03.241s,303.7962296,-57.0342336,G,15619.1870618,0.0521,SLS,25.0434773401369,2,0,18,3,1,0,0,0,0,0
1160,WISEA J201106.65-562740.7,20h11m06.6505s,-56d27m40.732s,302.7777107,-56.4613145,G,60114.38367816,0.20052,SLS,25.0468405123958,3,0,18,4,2,0,0,0,0,0
1161,WISEA J200931.51-564436.4,20h09m31.5888s,-56d44m37.248s,302.38162,-56.74368,G,57338.30551708,0.19126,SLS,25.0649760092104,3,0,12,3,2,0,0,0,0,0
1162,WINGS J201334.51-562625.4,20h13m34.5120s,-56d26m25.440s,303.3938,-56.4404,G,38295.48858492,0.12774,SLS,25.0870258568013,1,0,0,1,1,0,0,0,0,0
1163,WISEA J200942.90-563948.7,20h09m42.9099s,-56d39m48.785s,302.4287914,-56.6635515,G,81729.41989996,0.27262,SLS,25.0969407393331,2,0,12,2,1,0,0,0,0,0
1164,[FBC2017] J201028.8-570846.6,20h10m28.8000s,-57d08m46.600s,302.62,-57.1462777777778,G,86939.81282,0.29,PUN,25.1085578333266,1,0,0,1,1,0,0,0,0,0
1165,WISEA J201245.08-571457.4,20h12m44.9928s,-57d14m57.552s,303.18747,-57.24932,G,37381.12158802,0.12469,SLS,25.119989832634,3,0,12,3,2,0,0,0,0,0
1166,WISEA J200952.63-570251.5,20h09m52.6356s,-57d02m51.574s,302.469315,-57.0476595,G,44585.13435376,0.14872,SLS,25.1203491667942,2,0,18,3,1,0,0,0,0,0
1167,[FBC2017] J201028.4-570845.4,20h10m28.4000s,-57d08m45.400s,302.618333333333,-57.1459444444444,G,104927.3603,0.35,PUN,25.1296068379449,1,0,0,1,1,0,0,0,0,0
1168,[FBC2017] J201138.4-571401.6,20h11m38.4000s,-57d14m01.600s,302.91,-57.2337777777778,G,110923.20946,0.37,PUN,25.1301664799306,1,0,0,1,1,0,0,0,0,0
1169,WISEA J201155.06-571435.5,20h11m55.0602s,-57d14m35.507s,302.9794178,-57.2431964,IrS,92935.66198,0.31,PUN,25.1415730579438,1,0,12,2,1,0,0,0,0,0
1171,WINGS J201512.32-570158.6,20h15m12.3192s,-57d01m58.656s,303.80133,-57.03296,G,17205.08916462,0.05739,SLS,25.1532574414672,2,0,0,2,2,0,0,0,0,0
1172,WISEA J201516.39-563908.8,20h15m16.3959s,-56d39m08.829s,303.8183165,-56.6524525,G,16839.34236586,0.05617,SLS,25.1653122133473,4,0,18,5,3,0,0,0,0,0
1173,WINGS J201121.70-562635.3,20h11m21.7080s,-56d26m35.268s,302.84045,-56.44313,G,30752.71034164,0.10258,SLS,25.1730487293433,2,0,0,2,1,0,0,0,0,0
1175,[FBC2017] J201206.3-571455.1,20h12m06.3000s,-57d14m55.100s,303.02625,-57.2486388888889,G,89937.7374,0.3,PUN,25.2173928005115,1,0,0,1,1,0,0,0,0,0
1176,[FBC2017] J201156.5-571442.4,20h11m56.5000s,-57d14m42.400s,302.985416666667,-57.2451111111111,G,113921.13404,0.38,PUN,25.2176645870544,1,0,0,1,1,0,0,0,0,0
1177,WISEA J200956.19-563612.7,20h09m56.1914s,-56d36m12.789s,302.4841312,-56.6035525,G,17154.12444676,0.05722,SLS,25.2177719216567,4,0,18,5,3,0,0,0,0,0
1178,WISEA J200951.32-570247.3,20h09m51.3227s,-57d02m47.342s,302.4638449,-57.046484,G,44594.1281275,0.14875,SLS,25.2382126801231,2,0,12,2,1,0,0,0,0,0
1179,WISEA J201456.59-563433.5,20h14m56.6160s,-56d34m33.420s,303.7359,-56.57595,G,42942.27168392,0.14324,SLS,25.2594589196453,3,0,12,3,2,0,0,0,0,0
1180,WISEA J201339.76-562631.1,20h13m39.7776s,-56d26m30.588s,303.41574,-56.44183,G,47358.21459026,0.15797,SLS,25.27049918216,4,0,12,4,3,0,0,0,0,0
1181,2MASX J20150813-5703120,20h15m08.1597s,-57d03m12.027s,303.783999,-57.053341,G,15847.02932988,0.05286,SUN,25.2725300882721,9,0,16,6,5,2,0,1,2,0
1182,WISEA J201052.92-562828.6,20h10m52.9992s,-56d28m28.020s,302.72083,-56.47445,G,17381.96671484,0.05798,SLS,25.2907303263159,4,0,12,4,3,0,0,0,0,0
1184,WISEA J200952.23-570308.0,20h09m52.2360s,-57d03m08.028s,302.46765,-57.05223,G,70778.00140922,0.23609,SLS,25.308062879628,3,0,12,3,2,0,0,0,0,0
1186,WISEA J201321.46-562533.0,20h13m21.4646s,-56d25m33.081s,303.3394362,-56.425856,G,53267.12393744,0.17768,SLS,25.353189603423,2,0,18,3,1,0,0,0,0,0
1187,WISEA J201307.49-571447.7,20h13m07.4568s,-57d14m47.904s,303.28107,-57.24664,G,16035.89857842,0.05349,SLS,25.3843967546909,2,0,12,3,1,0,0,0,0,0
1188,WISEA J201041.76-571033.9,20h10m41.7652s,-57d10m33.912s,302.6740218,-57.1760869,G,38889.07765176,0.12972,SLS,25.4068090559762,2,0,12,2,1,0,0,0,0,0
1190,WISEA J201351.72-562705.2,20h13m51.8201s,-56d27m05.299s,303.46591708333,-56.45147194444,G,33954.49379308,0.11326,SLS,25.4184604168949,2,0,12,2,1,0,0,0,0,0
1191,WISEA J201131.64-571404.4,20h11m31.6463s,-57d14m04.454s,302.8818598,-57.2345708,G,83986.8571087,0.28015,SLS,25.4497134454081,2,0,18,3,1,0,0,0,0,0
1192,WINGS J201528.44-565730.2,20h15m28.4400s,-56d57m30.204s,303.8685,-56.95839,G,17049.19708646,0.05687,SLS,25.4532942384161,4,0,0,3,3,0,0,0,0,0
1193,WISEA J201048.75-562838.3,20h10m48.7581s,-56d28m38.370s,302.7031588,-56.4773252,G,51501.34635982,0.17179,SLS,25.459646392618,2,0,12,2,1,0,0,0,0,0
1194,WISEA J201422.57-562938.4,20h14m22.5744s,-56d29m37.824s,303.59406,-56.49384,G,36574.679876,0.122,SLS,25.4681190212019,3,0,12,3,2,0,0,0,0,0
1195,WISEA J201317.27-562515.6,20h13m17.2920s,-56d25m15.816s,303.32205,-56.42106,G,53417.02016644,0.17818,SLS,25.4790416278317,3,0,12,3,2,0,0,0,0,0
1196,WISEA J201150.50-571449.0,20h11m50.5022s,-57d14m49.041s,302.960426,-57.246956,G,16293.7200923,0.05435,SLS,25.488044887525,10,0,27,6,6,2,0,0,2,0
1197,WINGS J200945.53-563809.0,20h09m45.5352s,-56d38m09.060s,302.43973,-56.63585,G,15430.31781326,0.05147,SLS,25.4985460134664,2,0,0,2,2,0,0,0,0,0
1198,WISEA J200924.58-565203.2,20h09m24.5893s,-56d52m03.275s,302.3524558,-56.8675765,G,29331.69409072,0.09784,SLS,25.5052895536588,3,0,18,4,2,0,0,0,0,0
1199,[FBC2017] J201152.2-571454.9,20h11m52.2000s,-57d14m54.900s,302.9675,-57.2485833333333,G,83941.88824,0.28,PUN,25.5353132548475,1,0,0,1,1,0,0,0,0,0
1200,[FBC2017] J201131.9-571411.8,20h11m31.9000s,-57d14m11.800s,302.882916666667,-57.2366111111111,G,83941.88824,0.28,PUN,25.55509241819,1,0,0,1,1,0,0,0,0,0
1202,WISEA J201310.22-571454.0,20h13m10.2254s,-57d14m54.038s,303.2926062,-57.2483439,IrS,104927.3603,0.35,PUN,25.5615310975111,1,0,12,2,1,0,0,0,0,0
1203,WISEA J201206.38-571516.2,20h12m06.3842s,-57d15m16.220s,303.0266012,-57.2545057,IrS,86939.81282,0.29,PUN,25.564924641592,1,0,12,2,1,0,0,0,0,0
1204,WISEA J201452.13-570641.4,20h14m52.1400s,-57d06m41.220s,303.71725,-57.11145,IrS,30980.55260972,0.10334,SLS,25.5683151457243,1,0,12,2,1,0,0,0,0,0
1205,WISEA J201247.35-571524.7,20h12m47.3595s,-57d15m24.701s,303.1973313,-57.2568615,IrS,113921.13404,0.38,PUN,25.597913299259,1,0,12,2,1,0,0,0,0,0
1206,WISEA J201442.55-563147.8,20h14m42.5560s,-56d31m47.867s,303.677317,-56.5299631,G,67639.17437396,0.22562,SLS,25.6349475352844,3,0,12,3,2,0,0,0,0,0
1207,[OCN2009] J201246.93-562422.6,20h12m46.9301s,-56d24m22.600s,303.19554208333,-56.40627777778,G,68361.67419774,0.22803,SLS,25.6397908683232,1,0,0,1,1,0,0,0,0,0
1209,[FBC2017] J201244.6-571530.0,20h12m44.6000s,-57d15m30.000s,303.185833333333,-57.2583333333333,G,113921.13404,0.38,PUN,25.6550911203858,1,0,0,1,1,0,0,0,0,0
1210,WISEA J201252.14-571524.6,20h12m52.1444s,-57d15m24.671s,303.2172687,-57.2568531,G,15903.9898969,0.05305,SLS,25.6638835349786,5,0,19,5,3,0,0,0,0,0
1211,WISEA J201001.66-563420.2,20h10m01.6651s,-56d34m20.201s,302.5069379,-56.5722781,G,19165.73183994,0.06393,SLS,25.6904962130914,4,0,12,4,3,0,0,0,0,0
1213,WISEA J201030.39-570944.8,20h10m30.3992s,-57d09m44.828s,302.6266636,-57.1624524,IrS,101929.43572,0.34,PUN,25.704042702573,1,0,12,2,1,0,0,0,0,0
1214,WISEA J201333.65-571409.3,20h13m33.6519s,-57d14m09.364s,303.3902163,-57.2359345,IrS,83941.88824,0.28,PUN,25.716720868819,1,0,12,2,1,0,0,0,0,0
1215,WINGS J201514.23-563720.4,20h15m14.2320s,-56d37m20.424s,303.8093,-56.62234,G,18290.33786258,0.06101,SLS,25.7384548600613,2,0,0,2,2,0,0,0,0,0
1216,WISEA J201228.64-571540.9,20h12m28.6490s,-57d15m40.985s,303.1193709,-57.2613849,G,71950.18992,0.24,PUN,25.7676567566723,1,0,12,3,1,0,0,0,0,0
