No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
145,[VCV96] Q 2150-1932,21h53m19.2609s,-19d18m41.780s,328.3302539,-19.3116057,QSO,695518.481574528,2.31999993,SUN,21.4129815952178,5,0,12,2,1,0,0,1,0,0
146,WISEA J215102.04-192241.8,21h51m02.0443s,-19d22m41.823s,327.7585181,-19.3782844,G,31963.572079502,0.106619,PUN,21.7434900661681,2,0,29,5,1,2,0,0,1,0
147,WISEA J215347.79-192723.1,21h53m47.7989s,-19d27m23.122s,328.4491623,-19.456423,G,28963.848744754,0.096613,UUN,22.1799618247396,1,0,19,4,1,0,0,0,0,0
148,WISEA J215110.95-195011.1,21h51m10.9581s,-19d50m11.117s,327.7956588,-19.8364214,G,28903.890253154,0.096413,UUN,22.2624884021256,1,0,19,4,1,0,0,0,0,0
149,WISEA J215325.03-191837.9,21h53m25.0333s,-19d18m37.975s,328.3543058,-19.3105487,G,96725.03864912,0.32264,UUN,22.3852749418338,1,0,28,5,1,2,0,0,1,0
150,WISEA J215150.36-191209.5,21h51m50.3689s,-19d12m09.585s,327.9598705,-19.2026627,G,56363.98002858,0.18801,UUN,23.5333031834214,1,0,19,4,1,0,0,0,0,0
151,WISEA J215256.31-195638.2,21h52m56.3167s,-19d56m38.277s,328.234653,-19.943966,G,38655.23953452,0.12894,UUN,23.6273055218726,3,0,32,7,2,2,0,0,1,0
152,WISEA J215157.73-195821.1,21h51m57.7362s,-19d58m21.182s,327.9905676,-19.9725506,G,34569.06833198,0.11531,UUN,24.1663993618128,1,0,19,4,1,0,0,0,0,0
153,WISEA J215248.41-191108.6,21h52m48.4112s,-19d11m08.691s,328.2017135,-19.1857477,G,40915.67466784,0.13648,UUN,24.5657588965822,3,0,28,6,2,2,0,0,1,0
154,WISEA J215321.59-195450.5,21h53m21.5993s,-19d54m50.519s,328.3399972,-19.9140333,G,47328.23534446,0.15787,UUN,24.9544668019108,1,0,19,4,1,0,0,0,0,0
155,WISEA J215155.54-191007.0,21h51m55.5481s,-19d10m07.086s,327.9814508,-19.1686352,G,40897.68712036,0.13642,UUN,25.2009772870833,2,0,32,7,2,2,0,0,1,0
156,WISEA J215123.66-191300.3,21h51m23.6642s,-19d13m00.393s,327.8486009,-19.216776,G,27900.18510377,0.093065,UUN,25.3154449395834,5,0,32,7,2,2,0,0,2,0
157,WISEA J215318.51-191338.1,21h53m18.5191s,-19d13m38.175s,328.3271632,-19.2272709,G,40891.6912712,0.1364,UUN,25.3242065537025,6,0,28,5,2,2,0,0,1,0
158,2MASX J21532382-1914210,21h53m23.7991s,-19d14m21.141s,328.349163,-19.239206,G,16553.04056847,0.055215,PUN,25.4589976296605,2,0,15,3,1,2,0,0,1,0
159,WISEA J215303.22-195801.2,21h53m03.2202s,-19d58m01.239s,328.2634175,-19.967011,G,19762.918416276,0.065922,UUN,25.5341217680836,1,0,13,3,1,0,0,0,0,0
160,WISEA J215155.39-190925.8,21h51m55.3444s,-19d09m25.218s,327.980602,-19.157005,G,25397.817456844,0.084718,PUN,25.8926326886084,2,0,32,6,1,2,0,0,1,0
161,WISEA J215204.92-190852.6,21h52m04.9202s,-19d08m52.698s,328.0205009,-19.1479719,G,17574.433472876,0.058622,UUN,26.0401478866973,3,0,32,7,2,2,0,0,1,0
162,WISEA J215158.70-190852.5,21h51m58.7099s,-19d08m52.525s,327.9946249,-19.1479237,G,30791.983153638,0.102711,PUN,26.2692993701869,1,0,32,6,1,2,0,0,1,0
163,WISEA J215258.12-190944.2,21h52m58.1267s,-19d09m44.257s,328.2421949,-19.1622937,G,40807.74938296,0.13612,UUN,26.6247304503434,1,0,19,4,1,0,0,0,0,0
164,WISEA J215059.16-195352.0,21h50m59.1680s,-19d53m52.099s,327.7465334,-19.8978054,G,27621.37811783,0.092135,UUN,26.824685635301,3,0,28,6,2,2,0,0,1,0
165,WISEA J215214.94-200143.9,21h52m14.9486s,-20d01m43.917s,328.0622859,-20.028866,G,43739.7196222,0.1459,UUN,27.0408847185537,1,0,27,5,1,2,0,0,1,0
166,WISEA J215119.44-195817.1,21h51m19.4438s,-19d58m17.169s,327.831016,-19.9714359,G,46743.64005136,0.15592,UUN,27.4210968805794,1,0,17,4,1,0,0,0,0,0
167,WISEA J215355.71-195014.1,21h53m55.7165s,-19d50m14.167s,328.4821522,-19.8372687,G,47409.17930812,0.15814,UUN,27.5653511234637,1,0,18,4,1,0,0,0,0,0
168,WISEA J215057.76-195445.0,21h50m57.8568s,-19d54m44.172s,327.74107,-19.91227,G,33142.955609274,0.110553,PUN,27.6626491538018,2,0,40,6,1,2,0,0,1,0
169,WISEA J215154.08-190733.1,21h51m54.0890s,-19d07m33.154s,327.9753712,-19.1258763,G,27768.876007166,0.092627,UUN,27.780680240728,1,0,28,5,1,2,0,0,1,0
170,WISEA J215403.46-192137.4,21h54m03.4679s,-19d21m37.465s,328.5144497,-19.3604071,G,28771.381986718,0.095971,UUN,27.8943800438453,1,0,13,3,1,0,0,0,0,0
171,WISEA J215405.44-192216.6,21h54m05.4425s,-19d22m16.609s,328.5226774,-19.3712805,G,47055.42420768,0.15696,UUN,28.0099716513642,1,0,18,4,1,0,0,0,0,0
172,WISEA J215408.34-194655.4,21h54m08.3492s,-19d46m55.483s,328.5347887,-19.7820787,G,16808.763535144,0.056068,UUN,28.5038514159604,1,0,17,4,1,0,0,0,0,0
173,WISEA J215205.07-200302.0,21h52m05.0733s,-20d03m02.005s,328.0211391,-20.0505571,G,47025.44496188,0.15686,UUN,28.5133237387669,1,0,19,4,1,0,0,0,0,0
174,WISEA J215400.61-191913.4,21h54m00.6141s,-19d19m13.425s,328.5025588,-19.320396,G,40930.66429074,0.13653,UUN,28.5328964001184,1,0,19,4,1,0,0,0,0,0
175,WISEA J215228.43-190556.0,21h52m28.4307s,-19d05m56.080s,328.1184615,-19.0989112,G,26712.407385174,0.089103,UUN,28.8596004704345,1,0,22,5,1,0,0,0,0,0
176,WISEA J215025.00-192340.3,21h50m25.2932s,-19d23m39.088s,327.6053887,-19.3941911,G,13574.002913324,0.045278,SLS,28.9780010832279,9,0,48,9,4,2,0,0,2,1
177,WISEA J215050.86-195459.0,21h50m50.8690s,-19d54m59.039s,327.7119542,-19.9163998,G,28686.540721104,0.095688,UUN,28.9939227982465,1,0,19,4,1,0,0,0,0,0
178,WISEA J215015.11-193254.5,21h50m15.1140s,-19d32m54.530s,327.562975,-19.5484806,G,31193.4052549,0.10405,UUN,29.2265389638414,1,0,32,6,1,2,0,0,1,0
179,WISEA J215312.46-200114.0,21h53m12.4664s,-20d01m14.095s,328.3019435,-20.0205822,G,52454.68637626,0.17497,UUN,29.3629825638758,1,0,19,4,1,0,0,0,0,0
180,WISEA J215235.99-190510.3,21h52m35.9921s,-19d05m10.320s,328.1499674,-19.0862001,G,31322.31601184,0.10448,UUN,29.8078761159924,1,0,13,3,1,0,0,0,0,0
181,WISEA J215019.24-194445.4,21h50m19.2430s,-19d44m45.472s,327.5801793,-19.7459646,G,40507.95692496,0.13512,UUN,29.9197036853132,1,0,32,6,1,2,0,0,1,0
182,WISEA J215423.18-192814.1,21h54m23.1821s,-19d28m14.160s,328.5965923,-19.4706,G,45739.33531706,0.15257,UUN,29.9795542429349,1,0,19,4,1,0,0,0,0,0
183,WISEA J215012.59-193846.3,21h50m12.5924s,-19d38m46.343s,327.5524685,-19.6462066,G,17662.872247986,0.058917,UUN,30.0324793936292,1,0,23,5,1,0,0,0,0,0
184,WISEA J215424.75-192847.0,21h54m24.7505s,-19d28m47.028s,328.6031272,-19.4797302,G,47166.34741714,0.15733,UUN,30.2275672599859,1,0,28,5,1,2,0,0,1,0
185,WISEA J215424.61-192818.0,21h54m24.6130s,-19d28m18.055s,328.6025545,-19.4716821,G,46051.11947338,0.15361,UUN,30.2949609473382,1,0,28,5,1,2,0,0,1,0
186,WISEA J215426.05-192945.6,21h54m26.0516s,-19d29m45.601s,328.6085487,-19.4960004,G,40696.8261735,0.13575,UUN,30.3524603908957,1,0,28,5,1,2,0,0,1,0
187,WISEA J215413.04-194904.8,21h54m13.0483s,-19d49m04.897s,328.5543683,-19.8180272,G,47640.01950078,0.15891,UUN,30.4607816289561,3,0,28,6,2,2,0,0,1,0
188,WISEA J215200.65-190425.3,21h52m00.6568s,-19d04m25.370s,328.0027367,-19.073714,G,40555.92371824,0.13528,UUN,30.5904517194702,1,0,23,5,1,0,0,0,0,0
189,WISEA J215124.50-190647.5,21h51m24.5019s,-19d06m47.552s,327.8520913,-19.113209,G,41053.57919852,0.13694,UUN,30.7274836230575,1,0,23,5,1,0,0,0,0,0
190,ESO 600- G 012,21h50m09.1276s,-19d39m34.693s,327.5380317,-19.6596371,G,17568.137831258,0.058601,SLS,30.9563786980359,6,0,32,8,3,3,0,2,1,1
191,WISEA J215136.79-200425.4,21h51m36.7913s,-20d04m25.437s,327.9032973,-20.0737326,G,9837.389716812,0.032814,UUN,31.326735493332,1,0,18,4,1,0,0,0,0,0
192,WISEA J215429.89-192858.1,21h54m29.8935s,-19d28m58.134s,328.6245563,-19.4828151,G,47067.415906,0.157,UUN,31.3820842108649,1,0,28,5,1,2,0,0,1,0
193,WISEA J215032.95-191539.2,21h50m32.9554s,-19d15m39.210s,327.6373142,-19.2608919,G,38589.28519376,0.12872,UUN,31.4256861582048,1,0,19,4,1,0,0,0,0,0
194,WISEA J215344.45-191032.9,21h53m44.4532s,-19d10m32.997s,328.4352219,-19.1758326,G,17739.019532318,0.059171,SLS,31.4679671381899,4,0,28,6,3,2,0,1,1,1
195,WISEA J215050.52-195851.0,21h50m50.5281s,-19d58m51.047s,327.7105341,-19.9808465,G,17485.39511285,0.058325,UUN,31.8679360205008,2,0,13,3,1,0,0,0,0,0
196,WISEA J215434.21-193744.1,21h54m34.2182s,-19d37m44.146s,328.6425759,-19.6289296,G,76273.19716436,0.25442,UUN,32.0010892631855,1,0,28,5,1,2,0,0,1,0
197,ABELL 2384:[PBF2014] 055,21h51m13.9200s,-19d06m05.400s,327.808,-19.1015,G,21601.245768732,0.072054,UUN,32.4692974999814,1,0,0,1,1,0,0,0,0,0
198,WISEA J215054.09-190904.1,21h50m54.0973s,-19d09m04.177s,327.7254058,-19.1511605,G,41056.5771231,0.13695,UUN,32.5237134627166,1,0,19,4,1,0,0,0,0,0
199,ABELL 2384:[PBF2014] 236,21h52m54.9600s,-20d06m11.520s,328.229,-20.1032,G,27520.348059484,0.091798,UUN,32.6036218404671,1,0,0,1,1,0,0,0,0,0
200,WISEA J215136.22-190339.5,21h51m36.2231s,-19d03m39.514s,327.9009297,-19.0609762,G,27650.158193798,0.092231,UUN,32.6439749860401,3,0,32,7,2,2,0,0,1,0
201,WISEA J215341.87-190810.5,21h53m41.8713s,-19d08m10.581s,328.4244641,-19.1362727,G,43580.82961946,0.14537,UUN,32.9613779135957,3,0,28,6,2,2,0,0,1,0
202,WISEA J215433.41-192514.0,21h54m33.4192s,-19d25m14.071s,328.639247,-19.4205755,G,46752.6338251,0.15595,UUN,33.0753260838188,1,0,19,4,1,0,0,0,0,0
203,WISEA J215034.88-195702.9,21h50m34.8884s,-19d57m02.955s,327.6453686,-19.9508209,G,80584.2127104,0.2688,UUN,33.1440976659885,1,0,29,5,1,2,0,0,1,0
204,WISEA J215040.03-195853.6,21h50m40.0392s,-19d58m53.697s,327.6668303,-19.9815827,G,45592.43701264,0.15208,UUN,33.5624430875984,1,0,19,4,1,0,0,0,0,0
205,WISEA J215043.40-190935.4,21h50m43.4053s,-19d09m35.457s,327.6808556,-19.1598493,G,37871.881841766,0.126327,PUN,33.7431228726518,2,0,28,5,1,2,0,0,1,0
206,WISEA J215159.02-200835.4,21h51m59.0279s,-20d08m35.482s,327.9959496,-20.1431896,G,27946.353142302,0.093219,UUN,34.2061070591822,1,0,19,4,1,0,0,0,0,0
207,WISEA J215036.33-191010.0,21h50m36.3345s,-19d10m10.024s,327.6513939,-19.1694512,G,13604.58174404,0.04538,UUN,34.465823671492,2,0,23,5,1,0,0,0,0,0
208,WISEA J215110.37-200510.8,21h51m10.3742s,-20d05m10.818s,327.7932262,-20.0863384,G,20180.52931027,0.067315,UUN,34.4769023198051,2,0,18,4,1,0,0,0,0,0
209,WISEA J215441.28-194357.8,21h54m41.2804s,-19d43m57.851s,328.6720018,-19.7327366,G,24412.999232314,0.081433,UUN,34.7648895288631,1,0,19,4,1,0,0,0,0,0
210,WISEA J214952.00-193929.4,21h49m52.0046s,-19d39m29.408s,327.4666859,-19.6581691,G,46108.0800404,0.1538,UUN,34.9321279256592,1,0,22,5,1,0,0,0,0,0
211,2MASX J21525487-1900433,21h52m54.8822s,-19d00m43.081s,328.228676,-19.011967,G,17426.635791082,0.058129,UUN,35.0310526938303,3,0,16,5,2,2,0,0,1,0
212,WISEA J215152.15-200910.0,21h51m52.1618s,-20d09m10.112s,327.967341,-20.152809,G,19984.764835196,0.066662,PUN,35.0318510819841,2,0,27,4,1,2,0,0,1,0
213,WISEA J215207.04-201014.0,21h52m07.0476s,-20d10m14.098s,328.0293653,-20.1705828,G,46968.48439486,0.15667,UUN,35.6375170909478,1,0,19,4,1,0,0,0,0,0
214,WISEA J215307.16-200839.2,21h53m07.1691s,-20d08m39.232s,328.2798714,-20.1442313,G,17510.277886864,0.058408,UUN,35.7899083854872,2,0,28,6,2,2,0,0,1,0
215,WISEA J215437.11-195045.4,21h54m37.1110s,-19d50m45.441s,328.6546292,-19.845956,G,24302.375815312,0.081064,UUN,36.2620510262201,1,0,18,4,1,0,0,0,0,0
216,WISEA J215352.68-190550.3,21h53m52.6815s,-19d05m50.361s,328.4695063,-19.0973227,G,43589.8233932,0.1454,UUN,36.3631478428579,1,0,19,4,1,0,0,0,0,0
217,WISEA J215313.56-200856.9,21h53m13.5677s,-20d08m56.981s,328.3065322,-20.1491614,G,17188.60057943,0.057335,UUN,36.5713430052869,1,0,28,5,1,2,0,0,1,0
218,WISEA J215219.95-185804.8,21h52m19.9575s,-18d58m04.849s,328.0831566,-18.9680138,G,26524.437514008,0.088476,UUN,36.6273859251508,1,0,17,4,1,0,0,0,0,0
219,WISEA J214943.84-193106.5,21h49m43.8441s,-19d31m06.535s,327.432684,-19.5184822,G,31493.1977129,0.10505,UUN,36.7174575709297,3,0,32,7,2,2,0,0,1,0
220,WISEA J215333.50-200719.2,21h53m33.5062s,-20d07m19.277s,328.3896092,-20.1220216,G,76540.01245198,0.25531,UUN,37.0275361023858,1,0,31,6,1,2,0,0,1,0
221,WISEA J215258.79-185851.2,21h52m58.7943s,-18d58m51.238s,328.2449766,-18.9808995,G,55842.34115166,0.18627,UUN,37.0659943375223,1,0,19,4,1,0,0,0,0,0
222,WISEA J215248.40-201108.9,21h52m48.4097s,-20d11m08.997s,328.2017073,-20.1858326,G,38916.05897298,0.12981,UUN,37.0949285796779,1,0,17,4,1,0,0,0,0,0
223,WISEA J215020.68-195945.8,21h50m20.7475s,-19d59m44.851s,327.586448,-19.995792,G,15543.939154842,0.051849,SLS,37.4183365772318,2,0,28,5,2,2,0,0,1,1
224,2MASX J21523122-2012083,21h52m31.1928s,-20d12m08.564s,328.12997,-20.202379,G,23055.838774948,0.076906,PUN,37.5458226861808,2,0,16,4,1,2,0,0,1,0
225,WISEA J215350.32-200530.1,21h53m50.3258s,-20d05m30.104s,328.4596911,-20.0916956,G,20049.819798582,0.066879,UUN,37.5509694622383,1,0,13,3,1,0,0,0,0,0
226,WISEA J214956.71-195148.7,21h49m56.7152s,-19d51m48.754s,327.4863134,-19.8635428,G,41652.864322062,0.138939,PUN,37.5897088673533,2,0,32,6,1,2,0,0,1,0
227,WISEA J215223.42-185707.4,21h52m23.4259s,-18d57m07.493s,328.0976081,-18.9520815,G,26194.066225292,0.087374,UUN,37.5974072746682,3,0,33,7,2,2,0,0,1,0
228,WISEA J214952.88-195011.5,21h49m52.8821s,-19d50m11.530s,327.4703423,-19.8365362,G,27481.075247486,0.091667,UUN,37.7038421704578,1,0,28,5,1,2,0,0,1,0
229,WISEA J215026.73-200153.5,21h50m26.7395s,-20d01m53.562s,327.6114147,-20.0315452,G,43804.774585586,0.146117,PUN,37.8894372106314,3,0,29,6,1,2,0,0,1,0
230,WISEA J215307.73-201052.5,21h53m07.7377s,-20d10m52.505s,328.2822406,-20.1812514,G,17399.95426232,0.05804,SLS,37.9430372241218,4,0,28,5,3,2,0,0,1,1
231,WISEA J215149.78-185703.2,21h51m49.7809s,-18d57m03.281s,327.9574207,-18.9509116,G,15227.058526736,0.050792,SLS,38.2767323365286,6,0,32,7,4,2,0,0,1,1
232,WISEA J215457.74-194350.7,21h54m57.7406s,-19d43m50.786s,328.7405862,-19.7307739,G,17260.850561808,0.057576,PUN,38.4861797909409,2,0,28,5,1,2,0,0,1,0
233,WISEA J215306.90-185747.6,21h53m06.9055s,-18d57m47.607s,328.2787729,-18.9632243,G,27650.457986256,0.092232,UUN,38.609993072183,1,0,13,3,1,0,0,0,0,0
234,WISEA J214935.85-193028.6,21h49m35.8523s,-19d30m28.693s,327.3993847,-19.5079705,G,17653.27888933,0.058885,UUN,38.6567784347718,2,0,28,6,2,2,0,0,1,0
235,WISEA J214939.98-192451.9,21h49m39.9872s,-19d24m51.982s,327.4166135,-19.4144396,G,34751.94173136,0.11592,UUN,38.732441546198,1,0,17,4,1,0,0,0,0,0
236,[HB89] 2151-193,21h54m22.2419s,-19d08m39.723s,328.5926748,-19.1443675,QSO,119916.984998755,0.400000006,SUN,39.0388075313395,9,0,12,2,1,0,0,1,0,0
237,WISEA J215006.29-191116.4,21h50m06.2967s,-19d11m16.442s,327.5262366,-19.1879007,G,42351.980334118,0.141271,PUN,39.0863628191258,1,0,32,6,1,2,0,0,1,0
238,WISEA J215111.47-185858.6,21h51m11.4775s,-18d58m58.647s,327.7978232,-18.9829575,G,41506.2658101,0.13845,UUN,39.1167441565917,1,0,28,5,1,2,0,0,1,0
239,WISEA J215134.14-201226.1,21h51m34.1426s,-20d12m26.161s,327.8922609,-20.2072671,G,55692.44492266,0.18577,UUN,39.1712281606324,2,0,28,6,2,2,0,0,1,0
240,WISEA J215500.69-194356.6,21h55m00.6955s,-19d43m56.697s,328.7528982,-19.7324159,G,42156.81544396,0.14062,UUN,39.1852263790563,1,0,27,5,1,2,0,0,1,0
241,WISEA J215435.34-191203.1,21h54m35.3445s,-19d12m03.145s,328.6472689,-19.2008737,G,28741.702533376,0.095872,UUN,39.3426985226998,1,0,18,4,1,0,0,0,0,0
242,WISEA J215416.42-190632.1,21h54m16.4253s,-19d06m32.152s,328.5684388,-19.1089312,G,55173.80397032,0.18404,UUN,39.5165779195896,1,0,19,4,1,0,0,0,0,0
243,WISEA J215425.40-200050.9,21h54m25.4034s,-20d00m50.905s,328.6058478,-20.0141403,G,48605.35121554,0.16213,UUN,39.5998982117936,1,0,19,4,1,0,0,0,0,0
244,WISEA J215446.47-195400.1,21h54m46.4795s,-19d54m00.128s,328.6936648,-19.9000357,G,48890.15405064,0.16308,UUN,39.7173119197947,1,0,19,4,1,0,0,0,0,0
245,WISEA J215009.55-190901.8,21h50m09.5501s,-19d09m01.803s,327.5397924,-19.1505009,G,52184.87316406,0.17407,UUN,39.8841564847979,1,0,22,5,1,0,0,0,0,0
246,WISEA J215043.05-200746.4,21h50m43.0523s,-20d07m46.437s,327.6793846,-20.129566,G,43742.71754678,0.14591,UUN,40.0229588316176,1,0,28,5,1,2,0,0,1,0
247,WISEA J215035.25-200627.2,21h50m35.2505s,-20d06m27.217s,327.6468774,-20.1075605,G,15438.412209626,0.051497,UUN,40.0305122833886,1,0,13,3,1,0,0,0,0,0
248,2MASX J21493080-1940557,21h49m30.8340s,-19d40m55.671s,327.378475,-19.682131,G,14894.288898356,0.049682,PUN,40.0713737034364,4,0,20,5,1,2,0,0,1,0
249,[HB89] 2152-197,21h55m06.9276s,-19d28m25.966s,328.77886514961,-19.47387958455,QSO,671535.108917925,2.24000001,SUN,40.0741285065162,8,0,0,1,1,0,0,0,0,0
250,WISEA J214938.98-194829.6,21h49m38.9904s,-19d48m29.772s,327.41246,-19.80827,G,27875.602122214,0.092983,UUN,40.0957277292731,1,0,19,4,1,0,0,0,0,0
251,WISEA J215448.95-191513.8,21h54m48.9500s,-19d15m13.865s,328.7039584,-19.2538514,G,28327.089563962,0.094489,UUN,40.3759192450761,1,0,19,4,1,0,0,0,0,0
252,WISEA J215507.58-194312.2,21h55m07.5855s,-19d43m12.215s,328.7816064,-19.7200599,G,42075.8714803,0.14035,UUN,40.6033421964411,1,0,13,3,1,0,0,0,0,0
253,WISEA J215000.70-190955.2,21h50m00.7067s,-19d09m55.239s,327.5029446,-19.1653443,G,16306.011583078,0.054391,UUN,40.9556993913722,1,0,17,4,1,0,0,0,0,0
254,WISEA J215512.93-193313.4,21h55m12.9302s,-19d33m13.479s,328.803876,-19.5537443,G,47855.87007054,0.15963,UUN,41.0108712419582,1,0,19,4,1,0,0,0,0,0
255,WISEA J215312.09-185538.5,21h53m12.0974s,-18d55m38.512s,328.3004061,-18.9273646,G,27668.145741278,0.092291,UUN,41.0301996372634,1,0,19,4,1,0,0,0,0,0
256,WISEA J215509.66-192627.3,21h55m09.6675s,-19d26m27.331s,328.7902814,-19.4409255,G,47367.208364,0.158,UUN,41.0671221785897,1,0,19,4,1,0,0,0,0,0
257,WISEA J214934.56-192041.7,21h49m34.5667s,-19d20m41.780s,327.394028,-19.3449389,G,56876.62513176,0.18972,UUN,41.2025401454241,1,0,19,4,1,0,0,0,0,0
258,WISEA J215306.58-185457.6,21h53m06.5897s,-18d54m57.673s,328.2774573,-18.9160204,G,27673.84179798,0.09231,UUN,41.3062493555707,1,0,19,4,1,0,0,0,0,0
259,WISEA J215323.91-201329.4,21h53m23.9164s,-20d13m29.466s,328.3496518,-20.2248517,G,28131.325088888,0.093836,UUN,41.6822580067217,1,0,13,3,1,0,0,0,0,0
260,WISEA J214940.60-195328.0,21h49m40.6043s,-19d53m28.041s,327.4191846,-19.8911225,G,46821.58609044,0.15618,UUN,41.7167768425444,1,0,23,5,1,0,0,0,0,0
261,WISEA J215447.15-191148.6,21h54m47.1588s,-19d11m48.697s,328.6964951,-19.1968605,G,28193.681920152,0.094044,UUN,41.7831932666363,3,0,28,6,2,2,0,0,1,0
262,2MASX J21550594-1948594,21h55m05.9157s,-19d48m58.946s,328.774649,-19.816374,G,16950.865160236,0.056542,SLS,41.8118170070419,6,0,16,5,4,2,0,0,1,1
263,WISEA J214932.74-195005.0,21h49m32.7410s,-19d50m05.097s,327.3864212,-19.8347492,G,28029.395653168,0.093496,UUN,42.0318648035738,1,0,19,4,1,0,0,0,0,0
264,WISEA J215039.94-185941.5,21h50m39.9448s,-18d59m41.132s,327.666437,-18.994759,G,31079.48412086,0.10367,UUN,42.0985725224557,1,0,19,4,1,0,0,0,0,0
265,WISEA J215253.07-185321.9,21h52m53.0787s,-18d53m21.901s,328.2211615,-18.8894172,G,43556.84622282,0.14529,UUN,42.1200846218988,1,0,23,5,1,0,0,0,0,0
266,WISEA J215049.41-185812.0,21h50m49.4125s,-18d58m12.094s,327.7058855,-18.9700262,G,31160.42808452,0.10394,UUN,42.1795094680674,1,0,28,5,1,2,0,0,1,0
267,WISEA J215359.53-200945.4,21h53m59.5393s,-20d09m45.427s,328.4980807,-20.1626187,G,76563.99584862,0.25539,UUN,42.2827604363734,2,0,28,6,2,2,0,0,1,0
268,WISEA J215517.36-192921.0,21h55m17.3647s,-19d29m21.015s,328.822353,-19.489171,G,47463.441743018,0.158321,PUN,42.3770465905321,2,0,28,5,1,2,0,0,1,0
269,WISEA J215519.03-192941.6,21h55m19.0335s,-19d29m41.682s,328.8293065,-19.4949119,G,47756.9385594,0.1593,UUN,42.724587928913,1,0,19,4,1,0,0,0,0,0
270,WISEA J215428.68-190442.3,21h54m28.6854s,-19d04m42.387s,328.6195226,-19.078441,G,57134.44664564,0.19058,UUN,42.8579193529801,1,0,28,5,1,2,0,0,1,0
271,MSCC 530,21h49m33.6000s,-19d52m48.000s,327.39,-19.88,GClstr,17687.755022,0.059,UUN,42.9109073566914,1,0,0,1,1,0,0,0,0,0
272,WISEA J215228.19-185144.6,21h52m28.1919s,-18d51m44.642s,328.1174664,-18.8624008,G,26231.240490084,0.087498,UUN,43.0187784423142,2,0,23,5,1,0,0,0,0,0
273,WISEA J215458.20-191242.3,21h54m58.2042s,-19d12m42.398s,328.7425176,-19.2117773,G,78284.80455754,0.26113,UUN,43.524583073619,1,0,18,4,1,0,0,0,0,0
274,WISEA J215510.22-195127.6,21h55m10.2261s,-19d51m27.688s,328.7926088,-19.8576911,G,17081.874464382,0.056979,UUN,43.6520243931275,1,0,28,5,1,2,0,0,1,0
275,WISEA J215512.24-195046.7,21h55m12.2493s,-19d50m46.742s,328.8010388,-19.8463173,G,17001.530085638,0.056711,UUN,43.8386682095064,1,0,18,4,1,0,0,0,0,0
276,WISEA J215440.65-190611.1,21h54m40.6595s,-19d06m11.169s,328.6694148,-19.1031026,G,17727.027833998,0.059131,SLS,43.9423507926863,3,0,27,4,3,2,0,0,1,1
277,APMBGC 600-124-039,21h54m41.0400s,-19d06m14.040s,328.671,-19.1039,G,17462.610886042,0.058249,UUN,43.9796083154001,2,0,1,3,1,0,0,1,0,0
278,WISEA J214959.16-190532.9,21h49m59.1633s,-19d05m32.942s,327.4965139,-19.0924839,G,47604.04440582,0.15879,UUN,44.0175877139469,2,0,32,7,2,2,0,0,1,0
279,WISEA J214926.55-195157.8,21h49m26.5519s,-19d51m57.811s,327.360633,-19.8660586,G,45754.32493996,0.15262,UUN,44.0879101963085,3,0,28,6,2,2,0,0,1,0
280,WISEA J215015.32-200755.3,21h50m15.3230s,-20d07m55.309s,327.5638462,-20.1320304,G,66637.86756424,0.22228,UUN,44.1382151993659,1,0,19,4,1,0,0,0,0,0
281,WISEA J215346.14-201420.7,21h53m46.1496s,-20d14m20.719s,328.4422902,-20.2390887,G,24089.82296259,0.080355,UUN,44.6240965443395,3,0,28,6,2,2,0,0,1,0
282,WISEA J214911.95-194238.1,21h49m12.0000s,-19d42m38.160s,327.3,-19.7106,G,16225.966996792,0.054124,UUN,44.724916946939,1,0,17,4,1,0,0,0,0,0
283,[VCV96] Q 2152-1936,21h55m21.7567s,-19d22m38.312s,328.8406529,-19.377309,QSO,398723.981131698,1.33000004,SUN,44.7451086087255,5,0,18,3,1,0,0,1,0,0
284,WISEA J215328.50-201627.7,21h53m28.5084s,-20d16m27.748s,328.3687853,-20.2743747,G,38079.63801516,0.12702,UUN,44.8416470293813,1,0,19,4,1,0,0,0,0,0
